Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
4.118500000000000,1.438172685e-15,0.002534474,-1.96E-15,-2.14E-04,-1.96E-15,-2.14E-04,-1.98E-15,0.002051033
4.118600000000000,1.419520649e-15,0.002534536,-1.89E-15,-2.14E-04,-1.89E-15,-2.14E-04,-1.98E-15,0.002051084
4.118700000000000,1.399677916e-15,0.002534599,-1.81E-15,-2.14E-04,-1.81E-15,-2.14E-04,-1.98E-15,0.002051134
4.118800000000000,1.378707733e-15,0.002534661,-1.74E-15,-2.14E-04,-1.74E-15,-2.14E-04,-1.99E-15,0.002051184
4.118900000000000,1.355638375e-15,0.002534723,-1.66E-15,-2.14E-04,-1.66E-15,-2.14E-04,-1.98E-15,0.002051234
4.119000000000001,1.335256593e-15,0.002534786,-1.59E-15,-2.14E-04,-1.59E-15,-2.14E-04,-1.99E-15,0.002051285
4.119100000000000,1.314319951e-15,0.002534848,-1.51E-15,-2.14E-04,-1.51E-15,-2.14E-04,-1.99E-15,0.002051335
4.119200000000000,1.296327711e-15,0.002534911,-1.44E-15,-2.14E-04,-1.44E-15,-2.14E-04,-1.99E-15,0.002051385
4.119300000000000,1.274414073e-15,0.002534973,-1.36E-15,-2.14E-04,-1.36E-15,-2.14E-04,-1.99E-15,0.002051435
4.119400000000001,1.256993943e-15,0.002535035,-1.29E-15,-2.14E-04,-1.29E-15,-2.14E-04,-1.99E-15,0.002051485
4.119500000000000,1.236520643e-15,0.002535098,-1.21E-15,-2.14E-04,-1.21E-15,-2.14E-04,-1.99E-15,0.002051536
4.119600000000000,1.213798672e-15,0.00253516,-1.14E-15,-2.14E-04,-1.14E-15,-2.14E-04,-1.99E-15,0.002051586
