Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
8.523092824238550,-9.50E-03,0.429580736,0.896204573,0.109590555,0.896204573,0.109590555,-0.094487517,0.419165983
8.523100000000001,-8.13E-03,0.426782089,0.897876378,0.1069456,0.897876378,0.1069456,-0.092524579,0.416709223
8.523104686256055,-7.26E-03,0.424972239,0.898946011,0.105233865,0.898946011,0.105233865,-0.091266519,0.415117921
8.523116276469834,-5.18E-03,0.420555874,0.901518556,0.101052751,0.901518556,0.101052751,-0.088233676,0.411226537
8.523120000000000,-4.53E-03,0.419154932,0.902323567,0.099725208,0.902323567,0.099725208,-0.087282503,0.409989681
8.523127601107941,-3.23E-03,0.416321732,0.903935473,0.09703866,0.903935473,0.09703866,-0.085374791,0.407484756
8.523138666255717,-1.40E-03,0.412260475,0.906208772,0.093183482,0.906208772,0.093183482,-0.082676967,0.403885807
8.523140000000000,-1.19E-03,0.411775944,0.906477078,0.092723214,0.906477078,0.092723214,-0.082357974,0.403455787
8.523149477859068,3.0908970231e-4,0.408363314,0.908349349,0.089479537,0.908349349,0.089479537,-0.080128472,0.400423224
8.523160000000001,0.001908209,0.404636624,0.910359269,0.085933501,0.910359269,0.085933501,-0.07772798,0.397103906
8.523160041727659,0.001914425,0.404621973,0.9103671,0.085919552,0.9103671,0.085919552,-0.077718613,0.397090841
8.523170363538028,0.003422224,0.401028664,0.912271032,0.082496651,0.912271032,0.082496651,-0.075437631,0.393882782
8.523180000000000,0.004777935,0.397728498,0.913990589,0.079349764,0.913990589,0.079349764,-0.073371395,0.390930004
8.523180448836650,0.004839891,0.397576054,0.914069352,0.079204327,0.914069352,0.079204327,-0.073276609,0.390793459
8.523190303042899,0.006174159,0.394257239,0.915769551,0.07603643,0.915769551,0.07603643,-0.071227383,0.387817558
8.523199931451980,0.007431162,0.39106572,0.917378475,0.072987145,0.917378475,0.072987145,-0.069282468,0.384950029
8.523200000000001,0.00743995,0.391043178,0.917389749,0.072965598,0.917389749,0.072965598,-0.06926882,0.384929755
8.523209339237759,0.008616496,0.387995372,0.918902393,0.070050976,0.918902393,0.070050976,-0.067434996,0.382186073
8.523218531455552,0.009735271,0.385040427,0.920347048,0.067222724,0.920347048,0.067222724,-0.065678652,0.379521135
8.523220000000000,0.009910495,0.384572418,0.920573886,0.066774563,0.920573886,0.066774563,-0.065402422,0.379098623
8.523227513044837,0.010792163,0.382195445,0.921717712,0.064497474,0.921717712,0.064497474,-0.064007627,0.376950889
8.523236288831910,0.011791454,0.379455298,0.923019232,0.061870578,0.923019232,0.061870578,-0.062416564,0.374471228
8.523240000000001,0.012204394,0.378308152,0.923558704,0.060770243,0.923558704,0.060770243,-0.061755804,0.373431937
8.523244863532479,0.012737073,0.376815149,0.924256067,0.059337636,0.924256067,0.059337636,-0.060900521,0.372078253
8.523253241754198,0.013632626,0.37427043,0.925432326,0.056894487,0.925432326,0.056894487,-0.059454934,0.369768259
8.523260000000001,0.014335195,0.372242521,0.926358604,0.054946286,0.926358604,0.054946286,-0.058313877,0.367924948
8.523261427999140,0.01448143,0.371816829,0.926551799,0.054537189,0.926551799,0.054537189,-0.058075579,0.367537731
8.523269426666221,0.015286538,0.369450273,0.927617988,0.052262012,0.927617988,0.052262012,-0.056758546,0.365383329
8.523277242053560,0.016050765,0.36716691,0.928634129,0.050065419,0.928634129,0.050065419,-0.05550021,0.363301879
8.523280000000000,0.016315284,0.366367893,0.928986803,0.049296443,0.928986803,0.049296443,-0.055062745,0.362572874
8.523284878360787,0.016776707,0.364963098,0.92960322,0.04794406,0.92960322,0.04794406,-0.054297205,0.361290366
8.523292339691309,0.017466763,0.362835391,0.930528039,0.045894757,0.930528039,0.045894757,-0.053146405,0.359345925
8.523299630054503,0.01812315,0.360780525,0.931411162,0.043914497,0.931411162,0.043914497,-0.052044902,0.357465829
8.523300000000001,0.018155996,0.360676881,0.931455445,0.043814586,0.931455445,0.043814586,-0.051989601,0.357370942
8.523306753367876,0.018747922,0.358795411,0.932254983,0.042000419,0.932254983,0.042000419,-0.050989989,0.355647487
8.523313713459174,0.019342983,0.356877118,0.933061726,0.040149807,0.933061726,0.040149807,-0.049979142,0.353888433
8.523320000000000,0.019867714,0.355162348,0.933775689,0.038494738,0.933775689,0.038494738,-0.049082634,0.352314414
8.523320514068432,0.019910097,0.35502287,0.933833464,0.038360083,0.933833464,0.038360083,-0.049010007,0.352186319
