Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.107,-2.45E-10,-5.591891166,1.515701165e-11,-1.23E-06,1.515701165e-11,-1.23E-06,-3.13E-15,1.7500341282e-5
0.1075,-2.43E-10,-5.565723878,1.509787822e-11,-1.24E-06,1.509787822e-11,-1.24E-06,-3.13E-15,1.7582118635e-5
0.108,-2.41E-10,-5.539800559,1.503869028e-11,-1.25E-06,1.503869028e-11,-1.25E-06,-3.13E-15,1.7663895990e-5
0.1085,-2.39E-10,-5.514117812,1.497944302e-11,-1.25E-06,1.497944302e-11,-1.25E-06,-3.13E-15,1.7745673345e-5
0.109,-2.36E-10,-5.488672304,1.492012838e-11,-1.26E-06,1.492012838e-11,-1.26E-06,-3.13E-15,1.7827450701e-5
0.1095,-2.34E-10,-5.463460762,1.486074264e-11,-1.26E-06,1.486074264e-11,-1.26E-06,-3.13E-15,1.7909228058e-5
0.11,-2.32E-10,-5.438479974,1.480128109e-11,-1.27E-06,1.480128109e-11,-1.27E-06,-3.13E-15,1.7991005416e-5
0.1105,-2.30E-10,-5.413726787,1.474173609e-11,-1.27E-06,1.474173609e-11,-1.27E-06,-3.13E-15,1.8072782774e-5
0.111,-2.28E-10,-5.389198103,1.468210447e-11,-1.28E-06,1.468210447e-11,-1.28E-06,-3.13E-15,1.8154560133e-5
0.1115,-2.26E-10,-5.364890882,1.462238041e-11,-1.29E-06,1.462238041e-11,-1.29E-06,-3.13E-15,1.8236337493e-5
0.112,-2.24E-10,-5.340802139,1.456255956e-11,-1.29E-06,1.456255956e-11,-1.29E-06,-3.13E-15,1.8318114854e-5
0.1125,-2.22E-10,-5.316928939,1.450263711e-11,-1.30E-06,1.450263711e-11,-1.30E-06,-3.13E-15,1.8399892215e-5
0.113,-2.20E-10,-5.293268404,1.444260878e-11,-1.30E-06,1.444260878e-11,-1.30E-06,-3.13E-15,1.8481669578e-5
0.1135,-2.18E-10,-5.269817704,1.438246932e-11,-1.31E-06,1.438246932e-11,-1.31E-06,-3.13E-15,1.8563446941e-5
0.114,-2.16E-10,-5.24657406,1.432221609e-11,-1.31E-06,1.432221609e-11,-1.31E-06,-3.13E-15,1.8645224305e-5
0.1145,-2.14E-10,-5.22353474,1.426184400e-11,-1.32E-06,1.426184400e-11,-1.32E-06,-3.13E-15,1.8727001670e-5
0.115,-2.12E-10,-5.200697064,1.420134985e-11,-1.33E-06,1.420134985e-11,-1.33E-06,-3.13E-15,1.8808779035e-5
0.1155,-2.10E-10,-5.178058394,1.414072895e-11,-1.33E-06,1.414072895e-11,-1.33E-06,-3.13E-15,1.8890556401e-5
0.116,-2.09E-10,-5.15561614,1.407997771e-11,-1.34E-06,1.407997771e-11,-1.34E-06,-3.13E-15,1.8972333769e-5
0.1165,-2.07E-10,-5.133367758,1.401909383e-11,-1.34E-06,1.401909383e-11,-1.34E-06,-3.13E-15,1.9054111137e-5
0.117,-2.05E-10,-5.111310746,1.395807230e-11,-1.35E-06,1.395807230e-11,-1.35E-06,-3.13E-15,1.9135888506e-5
0.1175,-2.03E-10,-5.089442645,1.389691123e-11,-1.35E-06,1.389691123e-11,-1.35E-06,-3.13E-15,1.9217665875e-5
0.118,-2.01E-10,-5.067761038,1.383560629e-11,-1.36E-06,1.383560629e-11,-1.36E-06,-3.13E-15,1.9299443246e-5
0.1185,-2.00E-10,-5.04626355,1.377415457e-11,-1.37E-06,1.377415457e-11,-1.37E-06,-3.13E-15,1.9381220617e-5
0.119,-1.98E-10,-5.024947844,1.371255415e-11,-1.37E-06,1.371255415e-11,-1.37E-06,-3.13E-15,1.9462997989e-5
0.1195,-1.97E-10,-5.003811626,1.365080112e-11,-1.38E-06,1.365080112e-11,-1.38E-06,-3.13E-15,1.9544775362e-5
0.12,-1.95E-10,-4.982852636,1.358889310e-11,-1.38E-06,1.358889310e-11,-1.38E-06,-3.13E-15,1.9626552736e-5
0.1205,-1.93E-10,-4.962068656,1.352682790e-11,-1.39E-06,1.352682790e-11,-1.39E-06,-3.13E-15,1.9708330111e-5
0.121,-1.92E-10,-4.941457502,1.346460118e-11,-1.40E-06,1.346460118e-11,-1.40E-06,-3.13E-15,1.9790107486e-5
0.1215,-1.90E-10,-4.921017026,1.340221289e-11,-1.40E-06,1.340221289e-11,-1.40E-06,-3.13E-15,1.9871884863e-5
0.122,-1.88E-10,-4.900745119,1.333965919e-11,-1.41E-06,1.333965919e-11,-1.41E-06,-3.13E-15,1.9953662240e-5
0.1225,-1.87E-10,-4.880639702,1.327693866e-11,-1.41E-06,1.327693866e-11,-1.41E-06,-3.13E-15,2.0035439618e-5
0.123,-1.85E-10,-4.860698734,1.321404811e-11,-1.42E-06,1.321404811e-11,-1.42E-06,-3.13E-15,2.0117216997e-5
0.1235,-1.84E-10,-4.840920203,1.315098657e-11,-1.42E-06,1.315098657e-11,-1.42E-06,-3.13E-15,2.0198994377e-5
0.124,-1.82E-10,-4.821302135,1.308775194e-11,-1.43E-06,1.308775194e-11,-1.43E-06,-3.13E-15,2.0280771758e-5
0.1245,-1.81E-10,-4.801842583,1.302434139e-11,-1.44E-06,1.302434139e-11,-1.44E-06,-3.13E-15,2.0362549140e-5
0.125,-1.79E-10,-4.782539633,1.296075392e-11,-1.44E-06,1.296075392e-11,-1.44E-06,-3.13E-15,2.0444326522e-5
0.1255,-1.78E-10,-4.763391404,1.289698731e-11,-1.45E-06,1.289698731e-11,-1.45E-06,-3.13E-15,2.0526103906e-5
0.126,-1.77E-10,-4.744396042,1.283304064e-11,-1.45E-06,1.283304064e-11,-1.45E-06,-3.13E-15,2.0607881290e-5
0.1265,-1.75E-10,-4.725551723,1.276891223e-11,-1.46E-06,1.276891223e-11,-1.46E-06,-3.13E-15,2.0689658675e-5
0.127,-1.74E-10,-4.706856653,1.270459989e-11,-1.46E-06,1.270459989e-11,-1.46E-06,-3.13E-15,2.0771436061e-5
0.1275,-1.72E-10,-4.688309065,1.264010290e-11,-1.47E-06,1.264010290e-11,-1.47E-06,-3.13E-15,2.0853213449e-5
0.128,-1.71E-10,-4.669907222,1.257541896e-11,-1.48E-06,1.257541896e-11,-1.48E-06,-3.13E-15,2.0934990836e-5
0.1285,-1.70E-10,-4.651649412,1.251054880e-11,-1.48E-06,1.251054880e-11,-1.48E-06,-3.13E-15,2.1016768225e-5
0.129,-1.68E-10,-4.633533949,1.244548894e-11,-1.49E-06,1.244548894e-11,-1.49E-06,-3.13E-15,2.1098545615e-5
0.1295,-1.67E-10,-4.615559177,1.238023964e-11,-1.49E-06,1.238023964e-11,-1.49E-06,-3.13E-15,2.1180323006e-5
0.13,-1.66E-10,-4.597723462,1.231479997e-11,-1.50E-06,1.231479997e-11,-1.50E-06,-3.13E-15,2.1262100397e-5
0.1305,-1.65E-10,-4.580025196,1.224916808e-11,-1.50E-06,1.224916808e-11,-1.50E-06,-3.13E-15,2.1343877790e-5
0.131,-1.63E-10,-4.562462797,1.218334326e-11,-1.51E-06,1.218334326e-11,-1.51E-06,-3.13E-15,2.1425655183e-5
0.1315,-1.62E-10,-4.545034706,1.211732479e-11,-1.52E-06,1.211732479e-11,-1.52E-06,-3.13E-15,2.1507432578e-5
0.132,-1.61E-10,-4.527739388,1.205111240e-11,-1.52E-06,1.205111240e-11,-1.52E-06,-3.13E-15,2.1589209973e-5
0.1325,-1.60E-10,-4.510575331,1.198470463e-11,-1.53E-06,1.198470463e-11,-1.53E-06,-3.13E-15,2.1670987369e-5
0.133,-1.58E-10,-4.493541046,1.191810125e-11,-1.53E-06,1.191810125e-11,-1.53E-06,-3.13E-15,2.1752764766e-5
0.1335,-1.57E-10,-4.476635068,1.185130131e-11,-1.54E-06,1.185130131e-11,-1.54E-06,-3.13E-15,2.1834542165e-5
0.134,-1.56E-10,-4.459855951,1.178430525e-11,-1.55E-06,1.178430525e-11,-1.55E-06,-3.13E-15,2.1916319564e-5
0.1345,-1.55E-10,-4.443202274,1.171711125e-11,-1.55E-06,1.171711125e-11,-1.55E-06,-3.13E-15,2.1998096964e-5
0.135,-1.54E-10,-4.426672634,1.164971966e-11,-1.56E-06,1.164971966e-11,-1.56E-06,-3.13E-15,2.2079874365e-5
0.1355,-1.53E-10,-4.41026565,1.158212971e-11,-1.56E-06,1.158212971e-11,-1.56E-06,-3.13E-15,2.2161651767e-5
0.136,-1.51E-10,-4.393979964,1.151434081e-11,-1.57E-06,1.151434081e-11,-1.57E-06,-3.13E-15,2.2243429170e-5
0.1365,-1.50E-10,-4.377814233,1.144635403e-11,-1.57E-06,1.144635403e-11,-1.57E-06,-3.13E-15,2.2325206574e-5
0.137,-1.49E-10,-4.361767138,1.137816777e-11,-1.58E-06,1.137816777e-11,-1.58E-06,-3.13E-15,2.2406983978e-5
0.1375,-1.48E-10,-4.345837377,1.130978216e-11,-1.59E-06,1.130978216e-11,-1.59E-06,-3.13E-15,2.2488761384e-5
0.138,-1.47E-10,-4.330023668,1.124119732e-11,-1.59E-06,1.124119732e-11,-1.59E-06,-3.13E-15,2.2570538791e-5
0.1385,-1.46E-10,-4.314324747,1.117241317e-11,-1.60E-06,1.117241317e-11,-1.60E-06,-3.13E-15,2.2652316199e-5
0.139,-1.45E-10,-4.298739368,1.110343004e-11,-1.60E-06,1.110343004e-11,-1.60E-06,-3.13E-15,2.2734093608e-5
0.1395,-1.44E-10,-4.283266305,1.103424650e-11,-1.61E-06,1.103424650e-11,-1.61E-06,-3.13E-15,2.2815871017e-5
0.14,-1.43E-10,-4.267904348,1.096486451e-11,-1.61E-06,1.096486451e-11,-1.61E-06,-3.13E-15,2.2897648428e-5
0.1405,-1.42E-10,-4.252652303,1.089528253e-11,-1.62E-06,1.089528253e-11,-1.62E-06,-3.13E-15,2.2979425840e-5
0.141,-1.41E-10,-4.237508995,1.082550253e-11,-1.63E-06,1.082550253e-11,-1.63E-06,-3.13E-15,2.3061203253e-5
0.1415,-1.40E-10,-4.222473266,1.075552328e-11,-1.63E-06,1.075552328e-11,-1.63E-06,-3.13E-15,2.3142980666e-5
0.142,-1.39E-10,-4.207543973,1.068534502e-11,-1.64E-06,1.068534502e-11,-1.64E-06,-3.13E-15,2.3224758081e-5
0.1425,-1.38E-10,-4.192719989,1.061496851e-11,-1.64E-06,1.061496851e-11,-1.64E-06,-3.13E-15,2.3306535497e-5
0.143,-1.37E-10,-4.178000205,1.054439345e-11,-1.65E-06,1.054439345e-11,-1.65E-06,-3.13E-15,2.3388312914e-5
0.1435,-1.36E-10,-4.163383525,1.047362165e-11,-1.65E-06,1.047362165e-11,-1.65E-06,-3.13E-15,2.3470090332e-5
0.144,-1.35E-10,-4.14886887,1.040265173e-11,-1.66E-06,1.040265173e-11,-1.66E-06,-3.13E-15,2.3551867750e-5
0.1445,-1.34E-10,-4.134455175,1.033148573e-11,-1.67E-06,1.033148573e-11,-1.67E-06,-3.13E-15,2.3633645170e-5
0.145,-1.33E-10,-4.12014139,1.026012228e-11,-1.67E-06,1.026012228e-11,-1.67E-06,-3.13E-15,2.3715422591e-5
0.1455,-1.32E-10,-4.10592648,1.018856348e-11,-1.68E-06,1.018856348e-11,-1.68E-06,-3.13E-15,2.3797200013e-5
0.146,-1.31E-10,-4.091809424,1.011680938e-11,-1.68E-06,1.011680938e-11,-1.68E-06,-3.13E-15,2.3878977436e-5
0.1465,-1.30E-10,-4.077789215,1.004486005e-11,-1.69E-06,1.004486005e-11,-1.69E-06,-3.13E-15,2.3960754860e-5
0.147,-1.30E-10,-4.063864859,9.972717362e-12,-1.69E-06,9.972717362e-12,-1.69E-06,-3.13E-15,2.4042532285e-5
0.1475,-1.29E-10,-4.050035377,9.900380415e-12,-1.70E-06,9.900380415e-12,-1.70E-06,-3.13E-15,2.4124309711e-5
0.148,-1.28E-10,-4.036299802,9.827850234e-12,-1.71E-06,9.827850234e-12,-1.71E-06,-3.13E-15,2.4206087138e-5
0.1485,-1.27E-10,-4.022657181,9.755128363e-12,-1.71E-06,9.755128363e-12,-1.71E-06,-3.13E-15,2.4287864566e-5
0.149,-1.26E-10,-4.009106573,9.682215315e-12,-1.72E-06,9.682215315e-12,-1.72E-06,-3.13E-15,2.4369641996e-5
0.1495,-1.25E-10,-3.995647051,9.609111011e-12,-1.72E-06,9.609111011e-12,-1.72E-06,-3.13E-15,2.4451419426e-5
0.15,-1.24E-10,-3.982277699,9.535817323e-12,-1.73E-06,9.535817323e-12,-1.73E-06,-3.13E-15,2.4533196857e-5
0.1505,-1.24E-10,-3.968997614,9.462334400e-12,-1.74E-06,9.462334400e-12,-1.74E-06,-3.13E-15,2.4614974290e-5
0.151,-1.23E-10,-3.955805904,9.388663000e-12,-1.74E-06,9.388663000e-12,-1.74E-06,-3.13E-15,2.4696751723e-5
0.1515,-1.22E-10,-3.942701691,9.314804192e-12,-1.75E-06,9.314804192e-12,-1.75E-06,-3.13E-15,2.4778529158e-5
0.152,-1.21E-10,-3.929684106,9.240759005e-12,-1.75E-06,9.240759005e-12,-1.75E-06,-3.13E-15,2.4860306594e-5
0.1525,-1.20E-10,-3.916752294,9.166528562e-12,-1.76E-06,9.166528562e-12,-1.76E-06,-3.13E-15,2.4942084030e-5
0.153,-1.20E-10,-3.903905409,9.092113032e-12,-1.76E-06,9.092113032e-12,-1.76E-06,-3.13E-15,2.5023861468e-5
0.1535,-1.19E-10,-3.891142617,9.017514066e-12,-1.77E-06,9.017514066e-12,-1.77E-06,-3.13E-15,2.5105638907e-5
0.154,-1.18E-10,-3.878463095,8.942733017e-12,-1.78E-06,8.942733017e-12,-1.78E-06,-3.13E-15,2.5187416347e-5
0.1545,-1.17E-10,-3.865866031,8.867770268e-12,-1.78E-06,8.867770268e-12,-1.78E-06,-3.13E-15,2.5269193788e-5
0.155,-1.17E-10,-3.853350623,8.792626564e-12,-1.79E-06,8.792626564e-12,-1.79E-06,-3.13E-15,2.5350971230e-5
0.1555,-1.16E-10,-3.840916079,8.717304047e-12,-1.79E-06,8.717304047e-12,-1.79E-06,-3.13E-15,2.5432748674e-5
0.156,-1.15E-10,-3.828561619,8.641803392e-12,-1.80E-06,8.641803392e-12,-1.80E-06,-3.13E-15,2.5514526118e-5
0.1565,-1.14E-10,-3.81628647,8.566125296e-12,-1.80E-06,8.566125296e-12,-1.80E-06,-3.13E-15,2.5596303564e-5
0.157,-1.13E-10,-3.804089872,8.490271016e-12,-1.81E-06,8.490271016e-12,-1.81E-06,-3.13E-15,2.5678081010e-5
0.1575,-1.13E-10,-3.791971072,8.414242008e-12,-1.82E-06,8.414242008e-12,-1.82E-06,-3.13E-15,2.5759858458e-5
0.158,-1.12E-10,-3.77992933,8.338039402e-12,-1.82E-06,8.338039402e-12,-1.82E-06,-3.13E-15,2.5841635907e-5
0.1585,-1.11E-10,-3.767963911,8.261664822e-12,-1.83E-06,8.261664822e-12,-1.83E-06,-3.13E-15,2.5923413357e-5
0.159,-1.11E-10,-3.756074092,8.185118867e-12,-1.83E-06,8.185118867e-12,-1.83E-06,-3.13E-15,2.6005190808e-5
0.1595,-1.10E-10,-3.74425916,8.108402902e-12,-1.84E-06,8.108402902e-12,-1.84E-06,-3.13E-15,2.6086968260e-5
0.16,-1.09E-10,-3.732518409,8.031518370e-12,-1.84E-06,8.031518370e-12,-1.84E-06,-3.13E-15,2.6168745714e-5
0.1605,-1.09E-10,-3.720851142,7.954466407e-12,-1.85E-06,7.954466407e-12,-1.85E-06,-3.13E-15,2.6250523168e-5
0.161,-1.08E-10,-3.709256671,7.877248791e-12,-1.86E-06,7.877248791e-12,-1.86E-06,-3.13E-15,2.6332300624e-5
0.1615,-1.07E-10,-3.697734318,7.799865878e-12,-1.86E-06,7.799865878e-12,-1.86E-06,-3.13E-15,2.6414078081e-5
0.162,-1.07E-10,-3.68628341,7.722320096e-12,-1.87E-06,7.722320096e-12,-1.87E-06,-3.13E-15,2.6495855539e-5
0.1625,-1.06E-10,-3.674903287,7.644612748e-12,-1.87E-06,7.644612748e-12,-1.87E-06,-3.13E-15,2.6577632998e-5
0.163,-1.05E-10,-3.663593293,7.566744414e-12,-1.88E-06,7.566744414e-12,-1.88E-06,-3.13E-15,2.6659410458e-5
0.1635,-1.05E-10,-3.652352781,7.488716394e-12,-1.89E-06,7.488716394e-12,-1.89E-06,-3.13E-15,2.6741187920e-5
0.164,-1.04E-10,-3.641181115,7.410531426e-12,-1.89E-06,7.410531426e-12,-1.89E-06,-3.13E-15,2.6822965382e-5
0.1645,-1.03E-10,-3.630077662,7.332189553e-12,-1.90E-06,7.332189553e-12,-1.90E-06,-3.13E-15,2.6904742846e-5
0.165,-1.03E-10,-3.6190418,7.253693463e-12,-1.90E-06,7.253693463e-12,-1.90E-06,-3.13E-15,2.6986520311e-5
0.1655,-1.02E-10,-3.608072914,7.175043641e-12,-1.91E-06,7.175043641e-12,-1.91E-06,-3.13E-15,2.7068297777e-5
0.166,-1.02E-10,-3.597170395,7.096242337e-12,-1.91E-06,7.096242337e-12,-1.91E-06,-3.13E-15,2.7150075245e-5
0.1665,-1.01E-10,-3.586333643,7.017290197e-12,-1.92E-06,7.017290197e-12,-1.92E-06,-3.13E-15,2.7231852713e-5
0.167,-1.00E-10,-3.575562065,6.938189471e-12,-1.93E-06,6.938189471e-12,-1.93E-06,-3.13E-15,2.7313630183e-5
0.1675,-9.97E-11,-3.564855075,6.858942066e-12,-1.93E-06,6.858942066e-12,-1.93E-06,-3.13E-15,2.7395407654e-5
0.168,-9.91E-11,-3.554212092,6.779547572e-12,-1.94E-06,6.779547572e-12,-1.94E-06,-3.13E-15,2.7477185126e-5
0.1685,-9.85E-11,-3.543632545,6.700009077e-12,-1.94E-06,6.700009077e-12,-1.94E-06,-3.13E-15,2.7558962599e-5
0.169,-9.79E-11,-3.533115868,6.620328388e-12,-1.95E-06,6.620328388e-12,-1.95E-06,-3.13E-15,2.7640740073e-5
0.1695,-9.74E-11,-3.522661503,6.540506638e-12,-1.95E-06,6.540506638e-12,-1.95E-06,-3.13E-15,2.7722517549e-5
0.17,-9.68E-11,-3.512268897,6.460545404e-12,-1.96E-06,6.460545404e-12,-1.96E-06,-3.13E-15,2.7804295026e-5
0.1705,-9.62E-11,-3.501937504,6.380445938e-12,-1.97E-06,6.380445938e-12,-1.97E-06,-3.13E-15,2.7886072504e-5
0.171,-9.56E-11,-3.491666785,6.300210306e-12,-1.97E-06,6.300210306e-12,-1.97E-06,-3.13E-15,2.7967849983e-5
0.1715,-9.51E-11,-3.481456207,6.219840381e-12,-1.98E-06,6.219840381e-12,-1.98E-06,-3.13E-15,2.8049627464e-5
0.172,-9.45E-11,-3.471305243,6.139337661e-12,-1.98E-06,6.139337661e-12,-1.98E-06,-3.13E-15,2.8131404946e-5
0.1725,-9.40E-11,-3.461213373,6.058702854e-12,-1.99E-06,6.058702854e-12,-1.99E-06,-3.13E-15,2.8213182429e-5
0.173,-9.34E-11,-3.451180082,5.977939162e-12,-1.99E-06,5.977939162e-12,-1.99E-06,-3.13E-15,2.8294959913e-5
0.1735,-9.29E-11,-3.441204861,5.897047031e-12,-2.00E-06,5.897047031e-12,-2.00E-06,-3.13E-15,2.8376737398e-5
0.174,-9.23E-11,-3.431287208,5.816029173e-12,-2.01E-06,5.816029173e-12,-2.01E-06,-3.13E-15,2.8458514885e-5
0.1745,-9.18E-11,-3.421426626,5.734884967e-12,-2.01E-06,5.734884967e-12,-2.01E-06,-3.13E-15,2.8540292373e-5
0.175,-9.13E-11,-3.411622622,5.653619885e-12,-2.02E-06,5.653619885e-12,-2.02E-06,-3.13E-15,2.8622069862e-5
0.1755,-9.08E-11,-3.401874713,5.572233258e-12,-2.02E-06,5.572233258e-12,-2.02E-06,-3.13E-15,2.8703847353e-5
0.176,-9.03E-11,-3.392182417,5.490726423e-12,-2.03E-06,5.490726423e-12,-2.03E-06,-3.13E-15,2.8785624844e-5
0.1765,-8.98E-11,-3.382545259,5.409102474e-12,-2.04E-06,5.409102474e-12,-2.04E-06,-3.13E-15,2.8867402337e-5
0.177,-8.92E-11,-3.372962772,5.327363151e-12,-2.04E-06,5.327363151e-12,-2.04E-06,-3.13E-15,2.8949179831e-5
0.1775,-8.88E-11,-3.36343449,5.245508656e-12,-2.05E-06,5.245508656e-12,-2.05E-06,-3.13E-15,2.9030957327e-5
0.178,-8.83E-11,-3.353959955,5.163542330e-12,-2.05E-06,5.163542330e-12,-2.05E-06,-3.13E-15,2.9112734823e-5
0.1785,-8.78E-11,-3.344538713,5.081465180e-12,-2.06E-06,5.081465180e-12,-2.06E-06,-3.13E-15,2.9194512321e-5
0.179,-8.73E-11,-3.335170316,4.999278894e-12,-2.06E-06,4.999278894e-12,-2.06E-06,-3.13E-15,2.9276289821e-5
0.1795,-8.67E-11,-3.325854321,4.916985863e-12,-2.07E-06,4.916985863e-12,-2.07E-06,-3.13E-15,2.9358067321e-5
0.18,-8.63E-11,-3.316590288,4.834587505e-12,-2.08E-06,4.834587505e-12,-2.08E-06,-3.13E-15,2.9439844823e-5
0.1805,-8.58E-11,-3.307377785,4.752085493e-12,-2.08E-06,4.752085493e-12,-2.08E-06,-3.13E-15,2.9521622326e-5
0.181,-8.53E-11,-3.298216383,4.669482552e-12,-2.09E-06,4.669482552e-12,-2.09E-06,-3.13E-15,2.9603399830e-5
0.1815,-8.49E-11,-3.289105657,4.586779048e-12,-2.09E-06,4.586779048e-12,-2.09E-06,-3.13E-15,2.9685177336e-5
0.182,-8.44E-11,-3.280045187,4.503977405e-12,-2.10E-06,4.503977405e-12,-2.10E-06,-3.13E-15,2.9766954843e-5
0.1825,-8.39E-11,-3.27103456,4.421080717e-12,-2.10E-06,4.421080717e-12,-2.10E-06,-3.13E-15,2.9848732351e-5
0.183,-8.35E-11,-3.262073366,4.338088641e-12,-2.11E-06,4.338088641e-12,-2.11E-06,-3.13E-15,2.9930509861e-5
0.1835,-8.30E-11,-3.253161197,4.255004842e-12,-2.12E-06,4.255004842e-12,-2.12E-06,-3.13E-15,3.0012287372e-5
0.184,-8.26E-11,-3.244297653,4.171829660e-12,-2.12E-06,4.171829660e-12,-2.12E-06,-3.13E-15,3.0094064884e-5
0.1845,-8.21E-11,-3.235482338,4.088565984e-12,-2.13E-06,4.088565984e-12,-2.13E-06,-3.13E-15,3.0175842397e-5
0.185,-8.17E-11,-3.226714858,4.005215191e-12,-2.13E-06,4.005215191e-12,-2.13E-06,-3.13E-15,3.0257619912e-5
0.1855,-8.12E-11,-3.217994825,3.921780351e-12,-2.14E-06,3.921780351e-12,-2.14E-06,-3.13E-15,3.0339397428e-5
0.186,-8.08E-11,-3.209321854,3.838261816e-12,-2.14E-06,3.838261816e-12,-2.14E-06,-3.13E-15,3.0421174946e-5
0.1865,-8.04E-11,-3.200695567,3.754662511e-12,-2.15E-06,3.754662511e-12,-2.15E-06,-3.13E-15,3.0502952465e-5
0.187,-8.00E-11,-3.192115586,3.670983024e-12,-2.16E-06,3.670983024e-12,-2.16E-06,-3.13E-15,3.0584729985e-5
0.1875,-7.95E-11,-3.183581541,3.587226625e-12,-2.16E-06,3.587226625e-12,-2.16E-06,-3.13E-15,3.0666507506e-5
0.188,-7.91E-11,-3.175093062,3.503393892e-12,-2.17E-06,3.503393892e-12,-2.17E-06,-3.13E-15,3.0748285029e-5
0.1885,-7.87E-11,-3.166649786,3.419488710e-12,-2.17E-06,3.419488710e-12,-2.17E-06,-3.13E-15,3.0830062553e-5
0.189,-7.83E-11,-3.158251353,3.335511376e-12,-2.18E-06,3.335511376e-12,-2.18E-06,-3.13E-15,3.0911840078e-5
0.1895,-7.78E-11,-3.149897406,3.251464154e-12,-2.19E-06,3.251464154e-12,-2.19E-06,-3.13E-15,3.0993617605e-5
0.19,-7.74E-11,-3.141587593,3.167348780e-12,-2.19E-06,3.167348780e-12,-2.19E-06,-3.13E-15,3.1075395133e-5
0.1905,-7.70E-11,-3.133321564,3.083168053e-12,-2.20E-06,3.083168053e-12,-2.20E-06,-3.13E-15,3.1157172663e-5
0.191,-7.66E-11,-3.125098976,2.998922556e-12,-2.20E-06,2.998922556e-12,-2.20E-06,-3.13E-15,3.1238950194e-5
0.1915,-7.62E-11,-3.116919485,2.914615437e-12,-2.21E-06,2.914615437e-12,-2.21E-06,-3.13E-15,3.1320727726e-5
0.192,-7.58E-11,-3.108782754,2.830248127e-12,-2.21E-06,2.830248127e-12,-2.21E-06,-3.13E-15,3.1402505260e-5
0.1925,-7.54E-11,-3.100688449,2.745822355e-12,-2.22E-06,2.745822355e-12,-2.22E-06,-3.13E-15,3.1484282795e-5
0.193,-7.50E-11,-3.092636239,2.661340356e-12,-2.23E-06,2.661340356e-12,-2.23E-06,-3.13E-15,3.1566060331e-5
0.1935,-7.46E-11,-3.084625795,2.576803660e-12,-2.23E-06,2.576803660e-12,-2.23E-06,-3.13E-15,3.1647837869e-5
0.194,-7.43E-11,-3.076656794,2.492215584e-12,-2.24E-06,2.492215584e-12,-2.24E-06,-3.13E-15,3.1729615408e-5
0.1945,-7.39E-11,-3.068728915,2.407576833e-12,-2.24E-06,2.407576833e-12,-2.24E-06,-3.13E-15,3.1811392948e-5
0.195,-7.35E-11,-3.06084184,2.322889496e-12,-2.25E-06,2.322889496e-12,-2.25E-06,-3.13E-15,3.1893170490e-5
0.1955,-7.31E-11,-3.052995255,2.238154850e-12,-2.25E-06,2.238154850e-12,-2.25E-06,-3.13E-15,3.1974948033e-5
0.196,-7.28E-11,-3.045188849,2.153375722e-12,-2.26E-06,2.153375722e-12,-2.26E-06,-3.13E-15,3.2056725578e-5
0.1965,-7.24E-11,-3.037422314,2.068554938e-12,-2.27E-06,2.068554938e-12,-2.27E-06,-3.13E-15,3.2138503124e-5
0.197,-7.20E-11,-3.029695346,1.983693064e-12,-2.27E-06,1.983693064e-12,-2.27E-06,-3.13E-15,3.2220280672e-5
0.1975,-7.16E-11,-3.022007642,1.898793047e-12,-2.28E-06,1.898793047e-12,-2.28E-06,-3.13E-15,3.2302058221e-5
0.198,-7.13E-11,-3.014358905,1.813855715e-12,-2.28E-06,1.813855715e-12,-2.28E-06,-3.13E-15,3.2383835771e-5
0.1985,-7.09E-11,-3.006748838,1.728884035e-12,-2.29E-06,1.728884035e-12,-2.29E-06,-3.13E-15,3.2465613323e-5
0.199,-7.06E-11,-2.999177149,1.643879596e-12,-2.29E-06,1.643879596e-12,-2.29E-06,-3.14E-15,3.2547390876e-5
0.1995,-7.02E-11,-2.991643548,1.558844311e-12,-2.30E-06,1.558844311e-12,-2.30E-06,-3.13E-15,3.2629168430e-5
0.2,-6.98E-11,-2.984147749,1.473780979e-12,-2.31E-06,1.473780979e-12,-2.31E-06,-3.13E-15,3.2710945986e-5
0.2005,-6.95E-11,-2.976689467,1.388689471e-12,-2.31E-06,1.388689471e-12,-2.31E-06,-3.14E-15,3.2792723544e-5
0.201,-6.92E-11,-2.969268422,1.303574049e-12,-2.32E-06,1.303574049e-12,-2.32E-06,-3.14E-15,3.2874501102e-5
0.2015,-6.88E-11,-2.961884336,1.218436209e-12,-2.32E-06,1.218436209e-12,-2.32E-06,-3.13E-15,3.2956278663e-5
0.202,-6.85E-11,-2.954536932,1.133276860e-12,-2.33E-06,1.133276860e-12,-2.33E-06,-3.14E-15,3.3038056224e-5
0.2025,-6.81E-11,-2.947225939,1.048099430e-12,-2.33E-06,1.048099430e-12,-2.33E-06,-3.14E-15,3.3119833787e-5
0.203,-6.78E-11,-2.939951086,9.629046679e-13,-2.34E-06,9.629046679e-13,-2.34E-06,-3.14E-15,3.3201611352e-5
0.2035,-6.75E-11,-2.932712105,8.776948983e-13,-2.35E-06,8.776948983e-13,-2.35E-06,-3.14E-15,3.3283388918e-5
